Answer,Sentiment,Probability
"I am a great believer in the free enterprise system and that it produces ever higher standards of living for people.  Therefore, I participate with enthusiasm.  I do not compete with my co-workers, but consider them as teammates competing with other companies in our line of business.  Therefore working is very satisfying.",POSITIVE,0.9987875819206238
"Woke up in 3 hours for no particular reason. Too bad, I'll be tired all day. Need to catch up this weekend.",NEGATIVE,0.99969482421875
Managed to get more food in me yesterday. Really need the extra calories. And felt I ate enough for a change. But have to be extra careful of food budget.,NEGATIVE,0.566618800163269
"My cat again woke me up at 4AM, giving me about 5.5 hours of sleep.",NEGATIVE,0.9984849095344543
"I cooked something new for dinner last night and it actually turned out decent. Vegan nachos, I don't do well with dairy but miss eating cheese so I decided to try something new. I was happy when I realized it tasted good.",POSITIVE,0.997121274471283
Yesterday I was able to get to work on time. I did all my task on time and was able to leave early. I was proud of myself for completing every task. It was a smooth day overall.,POSITIVE,0.9970036149024963
"The other thing I did yesterday was work. It was a normal work day, but I was fairly busy. I wasn't too excited about the projects I was working on, but I was able to make progress on them.",NEGATIVE,0.6059300303459167
I played video games a bit toward the end of my day as I started to feel better. It was a nice distraction.,POSITIVE,0.9574866890907288
I was super tired by the time evening rolled around and when our kids went to bed I laid down with my wife and chatted until I dozed off.,NEGATIVE,0.9839949607849121
I cooked a real meal.  It took way too much time and effort for how flavorless it was.  It tool forever to clean up and I got no help.,NEGATIVE,0.9998295307159424
I finally got good sleep after a long and fun day at work a day that I was so happy to experience. I ended up sleeping longer then I had expected and was happy about that and woke up refreshed.,POSITIVE,0.9990208148956299
Food was rather salient as well because once I did get home last night I had a really big plate of spaghetti and metballs. That has always been a favorite meal of mine since I was very young. It's been a rather long time since I was able to eat that sort of meal so I really enjoyed it and found it realxing when I did. It reminded me of many times in the past when I got to eat like that.,POSITIVE,0.9997287392616272
"I really enjoy cooking, but when I cook on the weekdays, I don't really cook very creative things. As a result, even though it's salient, it's not very exciting.",NEGATIVE,0.9893950819969177
Actually able to relax and get some sleep now that my mom is out of the ICU and seemingly well on the road to recovery,POSITIVE,0.9990425705909729
Didn't make much. It was a very slow day.,NEGATIVE,0.9999858140945435
I was working on a project at work i was having issues with. Made me very upset and confused.,NEGATIVE,0.9999592304229736
"Had a test i wasnt ready for, and im not sure how i did on it.",NEGATIVE,0.9982983469963074
I went to bed at my normal time but fell right to sleep. I got a good 8 hours of sleep. It is nice getting enough sleep.,POSITIVE,0.9956206679344177
At seventy one I am free of any major illnesses and medications. Being thankful to my parents for all the good genes they  have passed down to me.,POSITIVE,0.9969921112060547
The biggest part of my day. I slept for about 10 hours. Normally I get 4 to 5 hours per night and if I can I sleep a little late on the weekends but never enough. I took some cold medication and it knocked me out. It's the only good thing about this damn cold. If there is a silver lining to it it's that finally I can sleep.,NEGATIVE,0.9296994209289551
"Been trying to loose some weight. Today I weighed in almost 3 pounds lighter than when I bought my bathroom scale and began watching what I eat, which was just last week.",NEGATIVE,0.9997196793556213
"When I got home from work, my husband and I decided to go out for dinner.  Any day I don't have to cook is a good day!",POSITIVE,0.9994527697563171
Spend time with friends is always lovable and fairly salient,POSITIVE,0.9951491951942444
I love to cook and I was anxious to try a new recipe for a caprese grill cheese sandwich. I tweaked the recipe by roasting the tomatoes first and I was proud with myself that it came out even better than expected. I was super happy while I enjoyed my sandwich.,POSITIVE,0.9991496801376343
"I tried to do some exercise yesterday beause i'm gaining weight, but don't have the motivation to do so.",NEGATIVE,0.9997904896736145
The third salient thing would be my family. I got to see my mom yesterday after work and spend the rest of the evening with my husband eating dinner together and watching a movie.,NEGATIVE,0.9770967364311218
"It was just an overall crappy kind of day yesterday, I think. I was bored and frustrated all day, eating garbage food more than I should, mainly just for something to do and when my partner got home from work, I just wanted to vent to them and have some companionship. They are having a rough time at work recently and they were also frustrated and hungry and contentious, so it didn't make for a good mix. I think we ended up just frustrating each other more than anything else.",NEGATIVE,0.9999972581863403
"Working throughout the day was probably the least salient thing I did yesterday. Since I was already exhausted, working just felt like a chore and I couldn't wait to just relax and do nothing. I knew I had a daily quota to fill and begrudgingly finished all my work, although I felt fairly useless.",NEGATIVE,0.9999852180480957
I WENT TO MY DAUGHTERS BASKETBALL GAME. SHE PLAYED WELL. I ENJOY GOING TO THE GAMES AND CHEERING HER ON.,POSITIVE,0.9367925524711609
"Since the weather turned and the sun rises later, it's been difficult to get the dogs out for an early morning walk - they need it as much as I need it (exercise).  Our walks have been shorter and later as the seasons change to winter, but yesterday there was no pressure and we had a good, leisurely walk through the neighborhood.",POSITIVE,0.9972779154777527
felt upset and disappointing because I did not exercise alot,NEGATIVE,0.9997318387031555
Exercising whenever I have a chance is very important to maintain my current fitness at my age. Being diligent with exercise is very important to keep your shape.,POSITIVE,0.9968215227127075
Lifted weights along with some pullups pushups and stationary bike. Felt so good when done blood flowing relaxed vibrant released a lot of stress from the changes occurring at work.,POSITIVE,0.9993454813957214
"I exercise everyday, this is to help me maintain a healthy weight and healthy lifestyle.",POSITIVE,0.9904173612594604
"When I got home from the day of manual labor I still had some energy so I convinced myself to go for a short run. Afterwards I came home and took a shower. I was pleased that I pushed myself physically that day, and felt accomplished as I plopped down onto the couch after a long day of exerting myself and being patient.",POSITIVE,0.9996433258056641
I had kept a promise to myself that I would keep a certain fitness routine. I had felt like I didn't want to do it yesterday but I reminded myself that I had committed myself to doing it and it would only take a specific amount of time and once it was done I would be done with it. I was proud that I kept my promise to myself and that I completed it.,POSITIVE,0.9939969778060913
"My health is good today. Usually I have migraines, but I am oddly hungry.",POSITIVE,0.9905733466148376
I don't have much time after working all day so this is really just meh.  I watched a little TV while we ate dinner until we went to bed.,NEGATIVE,0.999950647354126
"My spouse and I met our best friend for dinner and had a great time all together. We talked for hours, laughed, and ate some really delicious food. The whole night left me feeling entertained, content, and happy that my spouse and I have such a close friend from childhood still in our lives. He is like a brother to both of us.",POSITIVE,0.999346911907196
I was able to get all of my work done yesterday. I was surprised due to all of the interruptions and such but it is all completed.  I feel satisfied because I accomplished the goals I set out to meet for the day.,POSITIVE,0.9968596696853638
I was able to take a really good nap the other morning. I was able to cuddle with my cat and it felt so relaxing and calm. It's exactly what I needed.,POSITIVE,0.9989136457443237
Found out I have kidney issues.,NEGATIVE,0.71307373046875
I had a very long day at work. I usually take the bus to and from work but today my husband picked me up on the way home from his work. My work is a bit out of the way from him so I really appreciated him coming to get me. I was finally able to relax once I got in the car and we were able to talk about our days.,POSITIVE,0.9981095790863037
It's really cool to see how my new boss handles things at his company. He's got a really kind attitude that I admire and want to cultivate for myself. It makes me have a lot of respect for someone who runs things like he does.,POSITIVE,0.999081015586853
"I learned that my wife will mis another one of our dinner this Sunday because of her work. I've been patient with her, but I am starting to get frustrated and angry.",NEGATIVE,0.9925476908683777
I bake for recreation and it is calming and fun for me.  I baked cookies last night and it felt relaxing and great.,POSITIVE,0.993061363697052
I feel anxious because my business is not doing so well.,NEGATIVE,0.9993194341659546
One of my kids is have a hard time with his health so he is not sleeping well which means am not sleeping because am up with him almost allnight last night we only slept 4 hours,NEGATIVE,0.9966989159584045
Being helthy in life is very very important to insure that we are able to live a longer happier life. So that we can be there for our children.,POSITIVE,0.9908903241157532
I had to be in a different class than i usually was and the children that were in the class were not good listeners. So it was a bit frustrating.,NEGATIVE,0.9998049139976501
"I have been exercising and working hard, but have little to show in terms of weight loss. I wish it would come off quicker like it did when I was in my 20's. I try so hard but the scale barely seems to budge. It is very frustrating and I don't know what more I can do.",NEGATIVE,0.9999769926071167
I was working the majority of the day otherwise.  But a lot of the tasks were repetitious.,NEGATIVE,0.9992334842681885
"Though it was very tiring, i did do a bit more walking then I had been the past few days",NEGATIVE,0.988530695438385
I'm trying to become a better cook. Last night I made a very tasty macaroni and cheese with bacon and ranch. I altered the recipe a bit and it was delicious.,POSITIVE,0.9995506405830383
I wnet out with my friends for dinner and i had a lot of fun.,POSITIVE,0.9985319375991821
My SO is recovering from a serious illness and has good days and bad days. Yesterday was a bad day for her and I felt so sorry for her. I wished there had been something I could do to make her feel wonderful but all I could do was help her and take care of her the best I could. She was glad to see yesterday end.,NEGATIVE,0.7479405999183655
my friends are a long time fixture in my life,POSITIVE,0.998988687992096
Made me get ready for today.,POSITIVE,0.9929734468460083
"Part of my son's birthday wish was to go to the indoor trampoline park. I'm not built for that. I was so tired the entire time I think I was going to a die a few times. I remember telling my wife, if I go down just assume I'm dead and find a new husband...",NEGATIVE,0.9999972581863403
For dinner I had a Velveeta Gold Skillet. I never ever make this and now I know why. It was horrible. It tasted like puke. It was really gross and you could taste that it was not actually food. My family did not like it and I will not make it again.,NEGATIVE,0.9999985694885254
"Laying down in my bed after a long day is the best feeling. I haven't been getting much sleep, so I try to just gain any hours I can.",POSITIVE,0.9995841383934021
I caught up with a good friend for lunch that I had not seen in awhile. It was nice to catch up and we had talked about making some plans for the future.,POSITIVE,0.9770645499229431
"I made an appointment to get my cat fixed, vaccinated, etc. I'd been really stressing about this for the last few weeks, because of several factors. She's a former stray and not all vets are willing to treat her decently - the first place I called wanted me to bring her in in a trap and tip her ear, like a wild animal! Also, because she's a stray I have no idea how old she is, but she looks more than old enough to have kittens, and I can't afford them, so I was in a hurry to get her fixed. Now that I have an appointment for next week, at a place that will actually treat her like a PET, which she IS, I feel better. I still have to figure out how I'm going to get her into the cat carrier that morning - I fully expect her to panic over some noise or other the night before, hide under the bed and refuse to come out - but at least it's only ONE thing to worry about, and after that, it's all downhill unless she gets an infection.",NEGATIVE,0.8778132200241089
I don't get enough sleep. I sleep in spurts throughout the day and am always tired. If I take sleeping pills they knock me out for two days and I don't get anything done. It's very frustrating.,NEGATIVE,0.9999680519104004
I didn't exercise yesterday.,NEGATIVE,0.998537540435791
"I am working hard, spending a lot of time outdoors and I feel very healthy and happy about that fact.",POSITIVE,0.9958196878433228
Doing yoga helps me feel awake and alert and comfortable in my body,POSITIVE,0.9987466335296631
I played with my kittens and they always make me laugh. They know how to put a smile on my face when they chase lasers and feathers.,POSITIVE,0.9998654127120972
"Well, I got the biopsy results and they were benign. Hallelujah!",POSITIVE,0.9776437878608704
"We all retired early for the night and were able to get a full night's rest for the first time since, well, I cannot even remember! We woke up well-energized and ready for the day!",POSITIVE,0.9998667240142822
I talked to my romantic partner briefly yesterday after work. We are both very busy and haven't seen each other much so it was nice to talk to him even for a few minutes.,NEGATIVE,0.9720041751861572
When I got home from the card tournament my girlfriend surprised me with some chicken fajitas. I was really hungry and these are one of my favorite things to eat so I was super grateful!,POSITIVE,0.9985887408256531
I spent the rest of the evening playing Sims 4 because I just bought an expansion. I built a house and made a happy family and lost myself in the simple tasks in the game. I felt peaceful enough that I was able to go to sleep soon after.,POSITIVE,0.9888460040092468
"I was surprised to get a message from a friend from long ago, but I was really happy to hear from her. She was my best friend in college, so it brought back some memories that were very nice to recall and reminisce on. I think I'd like to talk to her more often, if I can remember to. I've just been so busy every day, it's hard to remember to talk to other people sometimes.",POSITIVE,0.9937211275100708
After my nap I tried to do some online survey but I was all foggy and disorented and only lasted attempting to work for a few hours before I layed down again,NEGATIVE,0.999992847442627
"I was hoping to get a good night's sleep.  However, while very tired prior to going to bed, I just laid there for about an hour wide awake.  Finally got up and watched TV until I got tired again.  Only managed to get a total of about 4 hours sleep.",NEGATIVE,0.9993504881858826
I tried a vegetarian burger that everyone has been talking about. It was ok but not that great. Not sure if I would pay so much money for it again.,NEGATIVE,0.9995265007019043
"I went to sleep after the appointment, much earlier than usual.  The tests and stress of it all exhausted me.",NEGATIVE,0.9989128112792969
"It was really nice to get out of the house to hike with friends. It was a good use of my time and I enjoyed it immensely. I was so tired afterwards that I didn't have any energy to do much else but its ok, the hike was totally entertaining.",POSITIVE,0.9956381916999817
I played a video game. It was fun.,POSITIVE,0.99226975440979
Had a meeting with our owner about our losses it was not good we are in the hole financially big time.,NEGATIVE,0.9994367957115173
My job laid me off. I knew it was coming so i was not surprised but i was frustrated that i have to find a new job now and anxious that i will not have enough income this month.,NEGATIVE,0.9978373646736145
I got done with work a bit early yesterday and that made me excited as it gave some free time to do a few things that are more fun.,POSITIVE,0.9969485402107239
I was acting very worried for no good reasons and realized how silly I felt.,NEGATIVE,0.9999278783798218
I ate a bunch of Taco Bell. This was pretty gross and ruined any gains made during my workout.,NEGATIVE,0.999985933303833
I worked really hard at work yesterday. So much without a break that i pretty much crashed when my head hit the pillow. I felt so tired that I hope i get enough sleep to reenergize myself for tomorrow.,NEGATIVE,0.8123766779899597
"Work was the usual gamut of occasional struggles and satisfaction when things were going well. It's been really time-consuming, but so far a positive week for working extra hours and getting a little more pay.",POSITIVE,0.9875174164772034
"I enjoyed baking scones yesterday. The recipe was a new one -- a copycat of a scone I can't get at a particular store any more -- and it turned out really well (and was simple to make, too). It's terrific!",POSITIVE,0.9994025230407715
"I made a steak, something I dont have often, but felt like celebrating and it was delicious. I got a porterhouse and cooked it medium well on my stove top grill. I paired it with my favorite wine and had a baked potato and Brussels sprouts   as my sides",POSITIVE,0.9999511241912842
I pray ever night for my friends and family. This gives me great satisfaction and comfort that God will look after these people.,POSITIVE,0.9941113591194153
"I usually enjoy watching YouTube, but I've been so focused on work lately that I couldn't. Yesterday, I would just sit there with a video playing not paying attention. There was just too much to think about. I was frustrated that I couldn't even enjoy my little time of freedom.",NEGATIVE,0.9999752044677734
I received a text from a friend asking for any prayer requests.  It was a surprise but a good one. I felt valued to know that this was something  she would ask for.,POSITIVE,0.9933270215988159
I was worried that I haven't been exercising at the gym. I went for a walk but would have liked even more moderate activity for my health.,NEGATIVE,0.9982871413230896
I hate going to class right now. All I have is a computer class where I'm rotely going through task after task without a productive end.,NEGATIVE,0.9999935626983643
"I got a good night of sleep yesterday, which I needed because I stayed up way too late the night before.",POSITIVE,0.9979660511016846
Dinner was cream of potato soup and fresh bread.  The house smelled of the bread rising in the bread machine and potato soup is so easy to make yet I don't often.  It brought back memories of my Dad since he used to make it often when I was growing up.,POSITIVE,0.9983552098274231
Work is work. There are ups and downs but yesterday was good. I got a lot of things done and I had a good time occasionally having a chat with my boss about non-work stuff. It was a good day at work.,POSITIVE,0.9640445709228516
"I am so thankful to be able to still work at the age of 67 and have food on my table.  There are so many homeless people who would love to be able to have that.  Some may not want to work for it and just receive a handout, which I feel each individual who is capable should work for what they have.",POSITIVE,0.9815360903739929
I had a terrible headache.,NEGATIVE,0.9999842643737793
I had a great workout today. Everything flowed and I felt strong. I warmed up by playing some basketball then ran a couple of miles and then did sprints. I felt alive and working out really cleared my mind today.,POSITIVE,0.9996368885040283
My mother is older and having some health problems. I spoke to her on the phone and learned that she refused to take some medicine the doctor gave her. I am frustrated because I feel like she does not want to get better.,NEGATIVE,0.9980712532997131
The sleep was good,POSITIVE,0.6307199597358704
I'm so far behind in my school work and I wasn't happy with my last grade. I think the professor is an idiot who has no idea what he's doing. It feels like he's just going through the motions and that makes me anxious because I want a good grade.,NEGATIVE,0.9999707937240601
I was able to accomplish a big quota at work and that made me feel both satisfied and proud of myself to know that I actually accomplished what I have being working so hard for.,POSITIVE,0.9965747594833374
i slept so good and hard like a baby it was relaxing and i needed to get some rest so i felt so much better the next day,POSITIVE,0.9914929270744324
"I love going to bed at night and getting much needed rest, i am always looking forward to the next day and what lies ahead.",POSITIVE,0.9983295798301697
we had pizza again so tired of pizza gross,NEGATIVE,0.9991356730461121
My dog was really well behaved. She is my family and i love her so much.,POSITIVE,0.9852730631828308
I'm getting old. I take naps in the afternoon. Even if I only sleep for 20 minutes it's usually good for me. That's about what it was yesterday. Just that little bit of sleep got me going for the rest of the day.,NEGATIVE,0.9982202649116516
I took a nap and have a very good rest.,POSITIVE,0.8566400408744812
We had left over spaghetti and meat balls for dinner with garlic toast. It was very good and it made me feel calm and happy.,POSITIVE,0.9980413913726807
"I didn't sleep well, it felt as though I was stressed out all night. I kept waking up and feeling like I needed to get up and do something. I couldn't think of anything to do, so I kept trying to go back to sleep.",NEGATIVE,0.999972939491272
by excercising my heart it was such a great meeting of my body and mind. I felt extremely calm afterword.,POSITIVE,0.9985912442207336
"My husband came home from work with a cold. He sounds awful, and he didn't take anything for it. I am anxious that I am going to get sick also.I don't want his cold.",NEGATIVE,0.9999732971191406
Work was typical.  I was frustrated by the stupid paperwork and other crap that I have to do instead of just being allowed to do my job.,NEGATIVE,0.9939736723899841
It was nice to play a video game before work yesterday. I don't always get a lot of time to play but this new game I have is pretty fun even in small amounts. It's nice to still be able to do it once and a while.,POSITIVE,0.9980036616325378
i feel very safe and happy when surrounded by my family,POSITIVE,0.994445264339447
God showed himself several times throughout the day in my interactions with people and things. I was so inspired by how God shows how he loves us if we just pay attention.,POSITIVE,0.9989288449287415
"While we had dinner, my girlfriend tried to cook chicken fajitas. It was a little unexpected and surprising",POSITIVE,0.9957082271575928
I finally got enough sleep for a change.,POSITIVE,0.9081341624259949
I lovve to exercise. It makes me feel good emotionally. It also makes me feel like I am doing something for myself. It is my small daily gift to myself.,POSITIVE,0.9987747073173523
I don't get enough sleep lately. It affects me throughout the day as I don't function as efficiently as I would like to. I also am not in good mood's most mornings and I definitely attribute it to lack of sleep. My quality of sleep is also terrible.,NEGATIVE,0.9999877214431763
food is soo good best part of my day,POSITIVE,0.9957352876663208
i slept 8 hours,NEGATIVE,0.9895209074020386
I checked an online order I made and it said that I would be receiving it today. The shipping was quick and I'm happy that I'll get to use what I purchased. I hope the product is good as it's one I haven't used before.,POSITIVE,0.9991809725761414
"I forgot to bring my lunch to work yesterday, so my lunch consisted of pop tarts that I brought as a possible snack. It was pretty pathetic and I was super hungry all afternoon.",NEGATIVE,0.9999167919158936
a good night sleep is so important,POSITIVE,0.9812315106391907
"I made money and a large performance bonus, which is much needed and appreciated. Because of how large it was, I'll be able to buy all the presents for xmas that I want to buy and make a great Christmas for my family.",POSITIVE,0.9988365769386292
My mom sent me and my brothers a goofy joke about Lady Gaga's name.  It's nice to have someone who has a similar goofy sense of humor so we can text each other jokes all day.  We're lucky that we're a family that can laugh at almost anything.,POSITIVE,0.9989234805107117
"Yesterday was the anniversary of the death of my great aunt, so I did some nice things for my grandma and picked her up a bottle of wine. I felt happy to spend time with her, but sad that she was upset and hurting.",POSITIVE,0.9752138257026672
"I slept really good last night, but I didn't get enough sleep the two nights before that. I feel pretty good today, so the sleep was restorative.",NEGATIVE,0.6376135945320129
It's good to have a few friends to chat with about your day. I have a few people that I am close to and we try to encourage each other with our daily struggles.,POSITIVE,0.89686518907547
We went out to a local restaurant and had a nice dinner. They had a chicken special that was great and I had a nice glass of wine. My family and I had a great time chatting and laughing. It felt really good to relax.,POSITIVE,0.9968891739845276
I work out in the afternoon on most days so it's perhaps not the most salient thing ever but yesterday was otherwise mostly filled with work during the day and scheduled in the evening like I explained in both situations above. What was notable about exercising yesterday was hitting a new personal record on my bench press at 225lbs.,NEGATIVE,0.7730291485786438
I had trouble sleeping last night,NEGATIVE,0.9987483024597168
I cooked dinner for myself and my wife. We both had a long day and I hadn't eaten very much. I was happy to get some food and it turned out to be very tasty. It was a good way to end a long day.,POSITIVE,0.997092604637146
"I ate waaaaay too much for breakfast and lunch (and dinner), so I always feel full but have had really good food. I'm always eating but I shouldn't be ever.",NEGATIVE,0.9930991530418396
I ate quite ab it of good food. Girlfriend made buffalo chicken dip we ate with romaine lettuce. It was delicious. Reasonably salient because it's healthy and we're both losing weight pretty quickly.,POSITIVE,0.9991471767425537
I got to do a watercolor painting as well as make some music. I was very creative.,POSITIVE,0.999079704284668
I enjoyed time with my husband last night. We were able to talk and catch up with each other as we snuggled.,POSITIVE,0.9980504512786865
I saw my friend Nick yesterday. We played video games together. It was fun. I was happy.,POSITIVE,0.9939389228820801
I spent more time with my kid. I normally am frustrated and stessed in the morning but today I put that aside so that way I can spend more time together and bond.,POSITIVE,0.9996745586395264
"I had taken and participated in a new excercise class, that primarily would target the whole body in addition to cardiovascular excercise. It was a difficult experience, but I managed to perform all the excercises to a great ability, without feeling overtly exhausted or sore. Afterwards, I felt empowered and happy for participating in class, feeling motivated to pursue similar experiences in the future.",POSITIVE,0.9991014003753662
I was able to easily maintain my goal of 2 hours and 20 minutes of straight cardio for the first time.  I'm eager to expand my cardio to doing it 6 times a week.,POSITIVE,0.9996614456176758
"I played video games that night trying to relax, in the end it made me bored, I should have picked a different one.",NEGATIVE,0.9999964237213135
It is important to get a goods night sleep,NEGATIVE,0.896297037601471
Since the work day was such a success we order Mexican from our favorite Mexican restaurant. And a donut for desert. It was pleasing and a great reward.,POSITIVE,0.9992135763168335
I cleaned my house pretty well and it felt great.,POSITIVE,0.9950498938560486
I had to finish a tough project at work. I was afraid I wouldn't get int done on time.,NEGATIVE,0.9919994473457336
I had been having trouble sleeping for over a week.,NEGATIVE,0.9998682737350464
i like doing exercise to release stress,NEGATIVE,0.9876170754432678
"Once the day was over, I got to relax and watch some YouTube videos before going to bed.  Before that, I got to eat my favorite salsa with chips, which just put me in a happy mood to watch a great short documentary.  I'm looking forward to having good dreams inspired by the documentary now.",POSITIVE,0.9997953772544861
I got a bonus payment for december and i am very happy for that.,POSITIVE,0.9968727231025696
"I know that I should not be feeling sad about how things are going in my love life.  Things are actually really good.  I just felt like he does not miss me the way that I miss him and that he really does not care about me the way that I care about him.  I know that these things aren't true, but our conversation left me feeling frustrated and sad.",NEGATIVE,0.9916478395462036
They don't make a lot of sense.,NEGATIVE,0.9999533891677856
"I went for a nice job this morning, it got the blood flowing and made me feel alert.",POSITIVE,0.9988429546356201
I fell asleep very early last night. I fell asleep around 8:30 PM last night. I usually fall asleep around 10-11. I was surprised to fall asleep so early and so easily. I must have really needed it.,POSITIVE,0.7730484008789062
My health is good. Didn't feel ant pain.,POSITIVE,0.9888443350791931
I went to bed an hour and a half earlier than I usually do and my body really enjoyed the extra rest,POSITIVE,0.9912787079811096
The lights kinda disturbed us when they fell and our dog being scared.,NEGATIVE,0.9978881478309631
"Had at least a good chat and ambiance with family last night, which was pretty nice.",POSITIVE,0.9789904356002808
"After hearing the result from my relative, I need some time reflecting about myself. I prayed that she will be healed and I imagine how I feel when I am in her position. Maybe death won't be so bad because I can meet God then.",POSITIVE,0.9956628680229187
Because I am sick I had to miss one of my children's parent/teacher conferences yesterday. I feel ashamed like a bad parent because I couldn't go and feel the teachers may look down on me for it.,NEGATIVE,0.9905348420143127
I talked with my son online in The Netherlands. It was good to see him again.,POSITIVE,0.9977700710296631
"I slept great yesterday, i got a new box spring set up and holy crap it makes such a difference, I slept like a baby and i woke up feeling very refreshed. It set a great tone for yesterday.",POSITIVE,0.9979064464569092
"I slept in until almost noon. I never sleep that late, it was very surprising to me.",POSITIVE,0.8662261962890625
I am sick but it is just a cold. I cant do the things that I want to do.,NEGATIVE,0.9999767541885376
At work it was a really slow day. I could not wait to get off and go home. There was too many things to do at my job. It was a really long tiring day.,NEGATIVE,0.999850869178772
I played some video games before work. I enjoyed myself. I gave me time to relax and have a good time.,POSITIVE,0.9914566874504089
I really am angry with my 18 year old son right now.  I wish that he would stop abusing substances.  He moved out.  I'd like him back but only under certain conditions.,NEGATIVE,0.9978431463241577
I slept terribly the night before.  My back started hurting really badly and I don't know why.  So I just tossed and turned for hours and woke up feeling bad.  I was confused because I'd been feeling physically fine recently and don't know where the back pain came from.  I also worried that my sleep was going to be affected like this going forward.,NEGATIVE,0.9999414682388306
I had a good meetup with good friends yesterday. I just caught up with them mostly.,POSITIVE,0.7128324508666992
I didn't get a good night's sleep as I am still jetlagged. I am not sure when I will return to normal.,NEGATIVE,0.9890563488006592
"I finally got in a good night's sleep. Recently, I had not been sleeping well and switched to a new natural sleep aid. I felt rested and energized. Finally.",POSITIVE,0.9990183115005493
I did not sleep well yesterday,NEGATIVE,0.9998000264167786
My brother just found out he has lung cancer. I have been doing research on things like alternative therapy along with chemo and radiation and sending him the info. This is my older brother who I haven't seen in probably 5 years. I am planning a trip to go see him soon.,POSITIVE,0.9946476817131042
"I always enjoy spending time with my good friends. Although I don't have a lot of friends, the ones I do have I am very close with. I enjoy their company. Being around them makes me feel good, and we usually always wind up laughing about something.",POSITIVE,0.9973451495170593
Work has been slow the last week or so. I haven't been able to hit my daily goal near as often as I would like to in order to keep my finances where they need to be. Yesterday was the first day this week I was able to make the amount of money I need to make daily to stay financially afloat.,NEGATIVE,0.5107292532920837
Work was very boring yesterday. I did not work as many hours as I would have liked. I need to make more money so I am getting very frustrated.,NEGATIVE,0.99989914894104
I watched a few episode on netflix of a series that I was enjoying.  I liked it overall but found the ending to be disappointing and confusing.,NEGATIVE,0.9698309302330017
I took up power walking two months ago and I've lost weight and feel great. This is one of the most important things I've done for myself in years.,POSITIVE,0.9975258708000183
I thought I was getting sick all the running around and packing and stress takes a toll on my older body. But nope it passed as quickly as it started. I'm fine. Not a great time to get sick!,NEGATIVE,0.9999021291732788
Got message from my sons teacher saying he has missed a whole bunch of assignments over the past few days.  I was annoyed and frustrated as we've talked to him already and taken his phone away as it was becoming a major distraction for him.,NEGATIVE,0.9994550347328186
"I began the morning with a cough, but remained calm and soon, it was an after thought.",NEGATIVE,0.998119056224823
i love food but sometimes it makes me feel guilty coz i workout a lot. but its just difficult not to eat. lol,NEGATIVE,0.9680778980255127
Pissed sad mad and angry not knowing if they were going to ship my medicine out.,NEGATIVE,0.9991681575775146
Had a terrible time getting comfortable when trying to sleep last night. Was so tired today I tried a nap and that didn't go well either.,NEGATIVE,0.9999616146087646
I ate good quality healthy food yesterday as I do most days and it always makes me feel great.,POSITIVE,0.9920368194580078
We were all home to enjoy a meal together. Its rare we get to with all different schedules. It was so good to talk and relax. We watched a movie and just hung out.,POSITIVE,0.9973462820053101
I LOVE my family. My family makes it all make sense. My family is my safe place to land. They are amazing.,POSITIVE,0.9917045831680298
It seems like things are not going as well as I would hope but I guess it is all in God's timing,NEGATIVE,0.9920237064361572
I like to swim laps and I do it 3-4 times a week for 90 minutes. I feel good when I get done knowing that I am making myself healthy and able to be in good shape,POSITIVE,0.9987027645111084
There was not much to do,NEGATIVE,0.9983687996864319
Howard knocked and told me that he wrepay the 300 by the 10th. That's sooner tan I expected so  this will work OK. Chris is all an asshole because he screwed up and Howard payed the bail. Classic.,NEGATIVE,0.5892585515975952
"my family is my everything, without my family motivating me and helping me through life i am nothing.",NEGATIVE,0.7156446576118469
Had a dish my mom usually makes. Somehow it did not feel the same.,NEGATIVE,0.9996392726898193
I only slept for 3 hours yesterday. Could not sleep because I was anxious about the approval of my project. Exhausted and beat down.,NEGATIVE,0.9999679327011108
"I have been sick and not sleeping that well . I actually got to take a short nap, and it was fantastic!!",POSITIVE,0.9985378980636597
"Ugh, instead of cooking regular meals when my husband is gone I snack...off and on all day. Bad habit, but I did have some yummy, and not altogether unhealthy, food. Oh well....",NEGATIVE,0.9999721050262451
I had been talking to someone who I had thought was a friend but they wound up telling lies. The friendship had turned quickly into something of a relationship more on their end and lies were told by me in order for them to send me money. I finally decided to tell them that I wanted to have the truth and honesty back which now has become very dramatic and time consuming. It is frustrating because they continue to play the victim despite the lies told by them and each conversation just goes in circles. I thought being honest was the best interest for the both of us but it seems to make things worse.I am frustrated that they do not see their wrong doings and due to me telling the truth they continue to bring up their hurt feelings and not acknowledging mine. I tried to block them and just stop speaking but was told to try and get more money from them which is what made things go horribly wrong but they did not even notice they were not even talking to me at all. They have personal information about me and keep using that as a weapon against me when all I want to do is either start over as friends as I intended or just stop communicating in whole.,NEGATIVE,0.9999772310256958
Work is important as it gives me challenges in my career. The things I accomplish at work gives me a feeling of satisfaction because I am able to do my job to the best of my ability.,POSITIVE,0.9987817406654358
Went to bed and really needed it didn't get much sleep the night before.,NEGATIVE,0.9786179065704346
I do not sleep well and I am now 30 weeks pregnant and sleep even less. I slept great and got a lot of sleep yesterday.,NEGATIVE,0.9958472847938538
